ID,Pol,Godine,SkolaPoTipu,SkolaPoRegionu,Uspeh,EkonomskiPolozaj,ImaKomp,ZadovoljanPristupom,NetKablovski,NetWirKomp,NetWirMobilni,NetADSL,NeZnaNet,KolikoDugo,KolikoNedeljno,KolikNajduze,Predhodnih6meseci,DaMozeDaLiBi,Sadrzaj1,Sadrzaj2,Sadrzaj3,Sadrzaj4,Sadrzaj5,Sadrzaj6,Sadrzaj7,Sadrzaj8,Sadrzaj9,Sadrzaj10,Sadrzaj11,Sadrzaj12,Sadrzaj13,Aktivnost1,Aktivnost2,Aktivnost3,Aktivnost4,Aktivnost5,Aktivnost6,Aktivnost7,Aktivnost8,Aktivnost9,Aktivnost10,Aktivnost11,Aktivnost12,Aktivnost13,Aktivnost14,PROT_SADR_AKT,RISK_SADR_AKT,DaLiSvakodnevnoFb,BrojaSatiFB,NemaFB,FBcitaPostove,FBpiseStatuse,FBdeliMuzikuFotografijeIsl,FBigraIgrice,FBcetuje,FBgrupe,FBupotreba,FBdrugo,BrojDana,IntenzitetFizAkt,KolikoTrajeAkt,EnergetskoP,EnergetskoPml,Grickalice,Pusac,KolikoCigareta,Kafa_bin,Alkohol_bin,Droga,TEMPS1,TEMPS2,TEMPS3,TEMPS4,TEMPS5,TEMPS6,TEMPS7,TEMPS8,TEMPS9,TEMPS10,TEMPS11,TEMPS12,TEMPS13,TEMPS14,TEMPS15,TEMPS16,TEMPS17,TEMPS18,TEMPS19,TEMPS20,TEMPS21,TEMPS22,TEMPS23,TEMPS24,TEMPS25,TEMPS26,TEMPS27,TEMPS28,TEMPS29,TEMPS30,TEMPS31,TEMPS32,TEMPS33,TEMPS34,TEMPS35,TEMPS36,Depresivan,Ciklotimicni,Hipertimicni,Iritabilni,Anksiozni,Temper_bin,Internet1,Internet2,Internet3,Internet4,Internet5,Internet6,Internet7,Internet8,Internet9,Internet10,Internet11,Internet12,Internet13,Internet14,Internet15,Internet16,Internet17,Internet18,NKP,PI,SPO,PUI,PUIcutoff
49,0,17,1,1,2,3,1,4,0,1,1,1,0,5,4,1,1,0,1,1,3,1,1,3,2,1,5,2,2,3,2,3,5,2,3,4,2,1,3,3,1,2,5,1,1,25,35,2,2,0,1,1,0,0,1,0,3,0,5,2,90,1, ,1,0,60,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0.14285714285714302,0.857142857142857,0.75,0.857142857142857,0.42857142857142894,0,2,1,2,2,1,1,1,1,4,2,1,2,2,3,1,3,2,3,16,11,7,34,0.0
51,1,16,1,1,3,3,1,3,1,0,0,0,0,5,3,4,2,1,1,1,3,4,1,3,1,4,5,1,1,1,1,2,5,2,4,4,4,1,4,3,4,1,4,4,1,22,45,2,3,0,1,1,0,1,1,0,4,0,3,2,120,0,0,1,0,20,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.28571428571428603,0.857142857142857,1.0,1.0,0.7142857142857142,1,3,2,2,2,1,3,3,1,1,3,1,2,4,2,4,5,2,3,18,16,10,44,1.0
52,1,17,1,1,2,3,1,3,0,1,0,0,0,1,3,4,2,1,1,1,2,3,1,3,1,3,5,1,1,3,1,3,5,2,4,4,4,1,3,1,5,3,5,4,1,24,45,2,3,0,0,1,1,1,1,0,4,0,3,1,1,1,200,1,0,20,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0.14285714285714302,1.0,1.0,1.0,0.28571428571428603,1,2,1,1,2,1,2,3,2,1,2,1,1,1,1,1,5,2,3,14,12,6,32,0.0
54,1,17,1,1,3,1,1,4,0,0,0,1,0,5,2,4,2,1,2,5,5,1,4,4,4,5,5,3,3,4,3,5,5,4,4,4,4,4,5,4,5,3,5,5,5,45,60,2,7,0,0,1,0,1,0,0,2,0,5,3, ,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.7142857142857142,0.42857142857142894,0.875,0.5714285714285711,0.0,1,2,2,1,1,1,2,1,1,1,3,1,4,1,1,1,3,1,1,12,10,6,28,0.0
55,1,17,1,1,3,5,1,5,0,0,0,1,0,10,5, ,1,0,1,1,5,3,1,4,4,1,5,2,3,4,3,3,5,1,3,4,3,1,4,5,3,3,4,4,1,37,39,2,1.5,0,1,0,0,0,0,0,1,0,3,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.14285714285714302,0.875,0.42857142857142894,0.14285714285714302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,4,18,0.0
56,1,17,1,1,2,2,1,4,0,0,1,0,0,5,3,1,1,0,1,2,4,2,1,2,1,5,5,2,2,1,3,2,4,1,1,4,3,1,5,2,1,1,4,2,1,21,38,2,3,0,1,0,1,0,1,0,3,0,6,3,90,1,330,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.42857142857142894,0.7142857142857142,1.0,1.0,0.7142857142857142,1,3,1,2,2,1,2,3,1,1,2,1,2,3,3,1,1,2,2,18,7,8,33,0.0
57,0,17,1,1,3,5,1,5,1,1,1,0,0,10,3,1,1,0,1,1,2,3,2,2,2,1,5,2,3,1,1,2,4,1,2,3,2,1,4,4,1,2,5,5,1,27,34,2,3,0,0,0,1,0,1,0,2,0,4,2,30,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0.28571428571428603,0.5714285714285711,0.875,0.5714285714285711,0.7142857142857142,1,3,2,1,2,2,1,1,1,1,1,1,1,3,2,1,1,1,1,13,7,6,26,0.0
58,0,16,1,1,4,3,1,3,0,0,0,1,0,7,5,1,0,0,1,1,3,3,2,4,2,1,5,2,2,2,1,2,4,1,3,4,2,1,4,3,3,2,4,3,1,27,36,2,2,0,1,1,1,0,1,1,5,0,3,1,60,1, ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0.0,0.14285714285714302,0.875,0.42857142857142894,0.42857142857142894,1,3,2,1,2,2,1,1,1,1,1,1,1,3,2,2,2,1,1,13,9,6,28,0.0
59,1,17,1,1,2,3,1,4,1,1,1,0,0,4,4,1,2,0,2,2,3,3,1,1,2,5,5,4,3,3,3,1,5,1,2,4,3,2,3,4,4,2,5,4,2,31,45,2,4,0,1,0,1,0,1,1,4,0,3,1,60,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0.42857142857142894,1.0,0.875,0.857142857142857,0.5714285714285711,0,4,2,3,4,3,2,1,1,1,3,2,2,4,4,3,3,3,3,24,12,12,48,1.0
60,1,16,1,1,4,3,1,4,1,0,1,0,0,5,3,1,0,0,2,3,5,3,2,3,5,3,4,3,4,4,3,3,3,2,3,3,4,2,3,4,2,3,4,4,2,39,42,2,.5,0,0,0,0,0,0,1,1,0,6,3,90,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0.14285714285714302,0.14285714285714302,0.75,0.5714285714285711,0.14285714285714302,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,9,7,4,20,0.0
61,1,17,1,1,4,3,1,4,1,0,1,0,0,7,3,1,0,0,2,2,5,3,2,5,5,3,5,2,3,4,2,2,5,2,3,5,3,3,5,5,2,2,5,5,3,43,45,2,.24,0,1,0,0,0,1,0,2,0,7,3,180,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.28571428571428603,0.42857142857142894,1.0,0.857142857142857,0.42857142857142894,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,10,8,4,22,0.0
63,1,17,1,1,3,5,1,5,1,1,1,0,0,5,2,2,1,0,1,2,5,3,3,3,3,2,5,2,2,2,1,2,5,2,4,5,2,3,3,4,2,4,5,5,1,34,42,2,2,0,0,0,0,0,1,0,1,0,7,3,135,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714302,0.14285714285714302,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,8,6,6,20,0.0
64,1,17,1,1,1,4,1,5,0,0,0,1,0,4,6,5,1,0,1,1,5,5,1,1,1,5,1,5,5,1,1,5,5,1,1,5,5,1,5,1,5,1,5,1,1,20,50,2,20,0,1,1,1,1,1,1,6,0,7,3,120,1,500,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0.14285714285714302,0.28571428571428603,0.5,0.5714285714285711,0.42857142857142894,0,5,5,5,5,5,5,5,5,1,5,1,5,1,5,5,5,5,5,40,26,12,78,1.0
65,1,16,1,1,2,2,1,4,0,1,1,1,0,7,3,1,2,0,1,1,5,2,1,3,1,4,5,1,1,3,1,1,5,1,1,4,4,1,4,4,3,1,5,3,1,24,38,2,2,0,1,0,0,1,1,0,3,0,7,3,120,1,330,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.14285714285714302,0.857142857142857,1.0,1.0,0.7142857142857142,1,3,1,2,1,2,1,1,1,1,3,1,1,1,3,3,3,2,1,14,10,7,31,0.0
68,0,17,1,1,3,4,1,5,0,1,1,0,0,10,5, ,2,1,2,1,5,1,4,4,4,2,5,3,4,3,2,3,4,2,4,5,2,1,5,4,2,2,3,4,4,42,38,2,10,0,0,1,1,0,1,0,3,0,7, ,90, , ,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0.28571428571428603,0.857142857142857,1.0,1.0,0.42857142857142894,1,3,3,5,3,5,2,5,2,3,3,3,4,1,5,2,3,3,3,33,15,10,58,1.0
69,0,17,1,1,2,3,1,3,0,0,1,0,0,3,2, ,1,0,2,2,3,1,1,1,1,1,4,3,5,5,3,4,4,1,2,3,4,5,4,3,2,4,4,5,4,37,41,1,2,0,1,1,1,0,1,0,4,1,3,2,60,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.42857142857142894,0.42857142857142894,0.625,0.0,0.5714285714285711,1,2,1,2,1,1,1,2,1,1,3,1,2,3,2,1,3,1,1,13,8,8,29,0.0
70,0,17,1,1,3,3,1,5,1,0,1,0,0,3,6,3,2,0,1,1,4,2,2,4,1,1,5,2,4,2,1,1,5,1,4,4,2,2,5,5,2,5,5,5,1,35,38,2,17,0,0,0,0,0,1,0,1,0,5,2,60,1,330,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0.28571428571428603,0.7142857142857142,1.0,0.5714285714285711,1.0,1,5,2,5,4,2,2,2,1,1,1,1,5,2,4,1,3,2,2,29,10,6,45,1.0
71,1,16,1,1,2,3,1,5,0,0,1,0,0, ,6,1,2,0,1,1,5,3,2,3,1,5,5,2,1,2,3,4,5,1,1,5,2,1,4,5,1,1,5,5,1,30,40,2,10,0,0,0,0,0,1,0,1,0,7,3,30,1, ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.5714285714285711,1.0,0.28571428571428603,0.0,1,5,1,4,2,3,4,1,1,1,3,1,1,2,5,3,1,1,1,22,11,7,40,1.0
72,0,17,1,1,4,3,1,5,0,0,0,0,0,3,6,4,1,1,3,2,4,2,5,5,5,2,5,2,3,4,5,1,5,1,3,5,5,1,5,4,2,5,5,3,2,49,41,2,16,0,1,1,1,0,1,0,4,0,2,3,30,0,0,0,0, ,1, ,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0.5714285714285711,0.28571428571428603,0.875,0.5714285714285711,0.28571428571428603,1,5,1,4,2,1,1,1,1,1,1,1,1,1,5,1,4,1,2,21,9,4,34,0.0
73,1,17,1,1,2,5,1,4,1,0,0,0,0,4,2, ,1,0,3,5,5,1,3,2,3,2,3,5,5,1,2,4,2,3,1,3,2,4,2,4,2,3,4,2,3,34,40,1,1.5,0,0,0,0,0,0,0,0,0,3, ,90,0,0, ,1,0, ,0, ,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0.28571428571428603,0.42857142857142894,0.5,0.7142857142857142,0.7142857142857142,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,1,8,8,6,22,0.0
74,1,17,1,1,1,3,1,3,1,0,0,0,0,8,5,5,1,0,2,2,5,3,3,3,3,5,4,3,3,3,2,3,3,2,4,4,3,2,4,5,3,3,5,4,1,36,46,2,3,0,1,0,0,0,0,0,1,0,5,2,150,1,100,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.28571428571428603,0.28571428571428603,0.75,0.28571428571428603,0.28571428571428603,1,3,2,2,4,2,1,2,1,1,1,1,1,1,2,1,3,2,2,18,9,5,32,0.0
75,1,17,1,1,1,4,1,3,0,1,1,0,0,2,1, ,2,0,3,2,4,3,2,3,3,4,5,2,2,3,4,2,4,3,2,4,2,3,4,4,4,2,5,3,1,34,45,2,.5,0,0,0,0,0,1,0,1,0,3,2,90,1, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0.0,0.28571428571428603,0.875,0.857142857142857,0.5714285714285711,1,3,2,2,4,1,1,1,1,1,2,2,3,2,2,1,2,2,2,18,8,8,34,0.0
76,1,17,1,1,2,3,1,4,0,1,0,0,0,3,4,1,1,1,2,3,5,4,1,2,1,3,5,3,2,2,2,3,5,4,5,4,4,3,5,3,3,2,5,2,2,25,55,2,7,0,0,0,0,0,1,0,1,0,6,3,120,1, ,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.14285714285714302,0.5714285714285711,0.875,0.857142857142857,0.14285714285714302,1,4,2,2,3,4,3,5,3,1,2,1,2,4,5,3,4,4,3,28,16,11,55,1.0
77,1,16,1,1,2,1,1,2,0,0,1,0,0,.1,3,2, ,0, , , , , , , , , , , , , ,2,1,5,2,3,3,3, ,3, ,3,3,3,3,15,19,2,1,0,0,0,1,0,0,0,1,0,4,2, ,0,0,1,1, ,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28571428571428603,0.5714285714285711,0.375,0.0,0.14285714285714302,0,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,12,8,37,0.0
84,1,17,1,1,3,5,1,5,0,1,1,0,0,5,4,4,1,0,1,2,1,2,1,1,1,4,5,3,3,3,1,5,5,1,1,5,1,1,4,4,4,1,5,5,1,27,43,2,5,0,0,0,1,0,1,1,3,0,1,1,45,1, ,1,0,20,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714302,0.28571428571428603,0.875,0.14285714285714302,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,4,18,0.0
85,1,16,1,1,4,3,1,3,1,0,0,0,0,5,4,2,1,0,2,2,5,3,1,1,1,5,3,3,3,1,2,2,2,1,3,3,3,2,3,3,3,1,2,2,1,21,37,2,2,0,1,0,0,1,0,0,2,0,0,0,0,1, ,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0.28571428571428603,0.5714285714285711,0.625,1.0,0.28571428571428603,0,3,1,3,3,5,1,2,1,1,1,1,1,1,1,1,1,1,1,19,6,4,29,0.0
86,1,17,1,1,2,3,1,5,0,0,1,0,0,4,6,1,1,0,2,3,5,3,2,2,2,4,5,2,2,1,2,2,5,1,5,5,5,1, , , , , , , ,18,36,2,12,0,1,0,0,0,0,1,2,0,7,3,150,1, ,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0.28571428571428603,0.28571428571428603,1.0,0.5714285714285711,0.28571428571428603,1,1,2,5,1,1,4,1,1,1,1,1,1,1,1,5,5,1,1,12,18,4,34,0.0
87,1,17,1,1,2,2,1,5,0,0,1,0,0,5,2,2,1,0,2,3,4,2,4,4,3,1,5,3,3,3,4,2,4,1,2,2,1,2,3,2,3,2,3,3,1,33,35,2,.5,0,1,0,0,0,1,0,2,0,7,2,120,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14285714285714302,0.14285714285714302,1.0,0.0,0.14285714285714302,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,8,6,7,21,0.0
88,1,17,1,1,2,4,1,4,0,0,0,1,0,1,4,3,1,0,4,3,5,3,1,1,1,5,5,2,4,3,4,3,5,3,3,4,4,1,1,5,1,1,5,1,2,31,44,2,2,0,1,0,0,0,0,0,1,0,7,3,120,1,500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0.0,0.0,1.0,0.857142857142857,0.5714285714285711,1,4,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,12,8,4,24,0.0
89,0,17,1,1,3,4,1,4,0,0,0,1,0,5,4,1,1,0,2,1,3,3,2,3,1,1,5,4,4,2,2,4,5,1,2,4,2,1,3,4,1,2,5,4,2,32,38,2,3,0,1,0,0,0,0,0,1,0,3,1,20,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0.14285714285714302,0.5714285714285711,0.875,0.857142857142857,0.42857142857142894,1,2,2,3,3,2,1,2,1,1,1,1,1,1,2,1,2,3,3,18,8,6,32,0.0
90,0,16,1,1,3,3,1,5,0,0,1,1,0,4,3,1,2,0,1,1,3,2,3,3,1,1,5,3,4,3,3,3,5,1,3,4,2,1,2,5,3,4,5,4,1,36,37,2,4,0,1,1,1,1,1,1,6,0,3,1,60,1, ,1,0,20,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.14285714285714302,0.5714285714285711,0.875,0.0,0.42857142857142894,1,2,1,2,1,3,2,1,3,1,2,1,1,1,5,1,5,1,1,16,13,5,34,0.0
92,1,17,1,1,3,3,1,3,0,1,0,0,0,4,2,1,0,0,1,1,5,2,1,4,1,5,5,1,5,2,2,3,5,2,4,5,3,2,5,4,1,2,5,5,2,34,44,2,3,0,1,1,0,0,1,0,3,0,5,3,90,1,330,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0.28571428571428603,0.42857142857142894,0.875,0.5714285714285711,0.14285714285714302,1,4,3,4,3,4,3,2,1,1,2,1,1,3,4,5,1,3,3,25,14,9,48,1.0
93,0,17,1,1,2,3,1,3,0,1,1,0,0,5,4,1,1,0,1,1,3,2,3,3,2,1,5,2,4,3,1,5,5,2,3,5,3,2,4,3,1,2,3,5,2,34,39,2,2,0,1,1,0,0,1,0,3,0,3,1,60,1,330,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0.42857142857142894,0.7142857142857142,0.75,0.5714285714285711,0.5714285714285711,1,3,1,1,3,1,1,1,1,1,2,1,2,2,1,3,5,1,2,14,12,6,32,0.0
94,1,17,1,1,2,4,1,4,0,1,0,0,0,5,5, ,1,0,1,1,4,4,1,3,1,5,5,3,3,3,2,2,5,2,2,1,4,3,5,1,4,1,5, ,2,19,50,2,3,0,0,0,1,1,1,0,3,0,7,2,120,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.28571428571428603,0.42857142857142894,0.75,0.28571428571428603,0.14285714285714302,1,3,1,1,1,1,1,3,1,1,4,1,1,3,4,1,2,1,1,15,7,9,31,0.0
95,1,17,1,1,4,3,1,4,0,1,0,0,0,7,5,1,0,0,1,1,5,1,1,3,1,5,4,2,3,3,3,1,4,1,3,3,2,1,3,3,1,1,4,4,1,27,33,2,3,0,0,0,0,0,1,0,1,0,3,2,45,1,750,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0.42857142857142894,0.28571428571428603,0.625,0.42857142857142894,0.5714285714285711,1,3,2,4,1,3,2,3,2,1,3,1,1,1,1,3,4,1,1,17,14,6,37,0.0
96,0,17,1,1,4,3,1,5,0,0,1,0,0,5,2,1,2,0,1,1,2,2,3,2,4,1,5,3,3,2,1,1,5,1,1,3,4,1,5,5,1,1,5,3,1,29,36,2,4,0,1,0,0,0,1,0,2,0,2,1,45,1, ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.28571428571428603,0.75,0.7142857142857142,0.0,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,9,7,4,20,0.0
97,1,17,1,1,2,3,1,4,0,0,1,0,0,6,3,1,1,0,1,2,5,3,3,4,3,5,5,4,3,3,2,1,5,1,4,5,4,2,5,5,1,1,4,4,2,36,46,2,1.5,0,1,0,1,0,1,0,3,0,7,3,110,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0.5714285714285711,0.42857142857142894,1.0,0.28571428571428603,0.5714285714285711,1,3,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,2,1,10,7,7,24,0.0
98,1,17,1,1,2,3,1,5,0,0,0,1,0,7,2,2,1,1,1,1,5,1,1,3,2,5,5,2,3,1,1,4,5,2,3,3,3,1,4,4,2,1,4,3,1,24,42,2,5,0,0,0,0,0,1,0,1,0,6,3,120,1, ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.28571428571428603,1.0,0.857142857142857,0.0,1,4,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,12,8,4,24,0.0
99,1,17,1,1,3,3,1,5,0,0,0,0,1,10,2,5,1,0,1, ,3,2,3,3,2,5,5,1,2,3,3,4,5,1,3,5,5,3,4,4,4,3,5,5,2,36,47, ,3,0,1,1,1,1,1,1,6,1,7,3,120,1, ,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.14285714285714302,0.75,0.857142857142857,0.0,0,3,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,12,7,5,24,0.0
100,1,17,1,1,4,3,1,4,0,0,0,1,0,2,1,3,0,1,1,1,4,4,1,2,1,5,4,3,2,2,1,3,5,3,2,4,2,1,3,4,2,1,4,3,3,25,42,2,1,0,1,0,0,0,0,0,1,0,3,2,60,1, ,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.28571428571428603,0.857142857142857,0.5,0.42857142857142894,0.28571428571428603,0,2,4,2,1,3,2,5,2,4,1,4,2,2,3,4,3,2,4,22,19,9,50,1.0
101,0,17,1,1,4,5,1,4,0,0,0,1,0,5,3,1,2,0,1,1,3,1,1,1,1,1,5,3,3,2,1,1,5,2,1,3,4,1,1,1,1,1,5,3,1,19,32,2,3,0,0,0,0,0,1,0,1,0,2,1,15,1, ,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0.28571428571428603,0.857142857142857,0.75,0.7142857142857142,0.5714285714285711,0,4,2,4,2,2,2,4,1,3,2,3,3,3,3,3,3,2,4,26,14,10,50,1.0
102,1,17,1,1,3,4,1,3,1,0,0,0,0,7,3,1,1,0,1,2,5,3,2,3,3,5,4,2,1,2,4,4,4,2,1,3,2,1,1,3,3,1,3,4,2,29,37,2,4,0,1,0,0,0,0,0,1,0,4,2,130,1, ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.14285714285714302,0.28571428571428603,0.375,0.14285714285714302,0.5714285714285711,0,3,2,4,3,3,4,2,3,4,2,2,3,3,2,3,4,3,2,22,20,10,52,1.0
103,1,17,1,1,3,3,1,4,0,1,0,0,0,8,1,1,1,0,1,1,4,2,2,2,2,5,2,2,2,2,2,1,3,1,1,1,1,1,2,4,4,2,4,3,2,25,30,1,1,0,1,0,0,0,0,0,1,0,5,3,120,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0.14285714285714302,0.5714285714285711,0.375,0.28571428571428603,0.5714285714285711,0,3,2,3,2,3,3,2,3,3,4,3,2,5,3,3,4,3,1,19,18,15,52,1.0
